,link,label
1588,https://demagog.org.pl/wypowiedzi/jaka-jest-kwota-dlugu-miasta-lodz/,Fałsz
1589,https://demagog.org.pl/wypowiedzi/czy-dzieci-ze-szkol-podstawowych-i-gimnazjow-sa-zwolnione-z-oplat/,Prawda
1590,https://demagog.org.pl/wypowiedzi/czy-wroclaw-ma-najwiecej-galerii-handlowych/,Fałsz
1591,https://demagog.org.pl/wypowiedzi/ilu-studentow-jest-we-wroclawiu/,Fałsz
1592,https://demagog.org.pl/wypowiedzi/ile-kamienic-we-wroclawiu-udalo-sie-zrewitalizowac/,Fałsz
1593,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-zostanie-wydanych-na-rewitalizacje-w-lodzi/,Fałsz
1594,https://demagog.org.pl/wypowiedzi/ile-organizacji-pozarzadowych-jest-we-wroclawiu/,Fałsz
1595,https://demagog.org.pl/wypowiedzi/jak-zadluzony-jest-lublin/,Prawda
1596,https://demagog.org.pl/wypowiedzi/kto-rzadzi-lublinem/,Prawda
1597,https://demagog.org.pl/wypowiedzi/czy-liczba-mieszkan-komunalnych-w-gdansku-spada/,Fałsz
1598,https://demagog.org.pl/wypowiedzi/ilu-podatnikow-pit-ma-gdansk/,Nieweryfikowalne
1599,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-powstanie-spalarnia-odpadow/,Prawda
1600,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-brakuje-kierowcow-autobusow/,Prawda
1601,https://demagog.org.pl/wypowiedzi/ile-szkol-niepublicznych-jest-w-gdansku/,Fałsz
1602,https://demagog.org.pl/wypowiedzi/ile-wolnych-miejsc-pracy-jest-w-lublinie/,Nieweryfikowalne
1603,https://demagog.org.pl/wypowiedzi/jak-wielkie-jest-zadluzenie-lublina/,Prawda
1604,https://demagog.org.pl/wypowiedzi/ile-glosow-uzyskal-sylwester-tulajew/,Nieweryfikowalne
1605,https://demagog.org.pl/wypowiedzi/jak-zadluzony-jest-lublin/,Prawda
1606,https://demagog.org.pl/wypowiedzi/kto-rzadzi-lublinem/,Prawda
1607,https://demagog.org.pl/wypowiedzi/czy-spolki-miejskie-przynosza-straty/,Manipulacja
1608,https://demagog.org.pl/wypowiedzi/ile-jest-kobiet-w-lublinie/,Prawda
1609,https://demagog.org.pl/wypowiedzi/czy-w-lublinie-udalo-sie-podpisac-umowy-na-zagospodarowanie-odpadow/,Manipulacja
1610,https://demagog.org.pl/wypowiedzi/czy-w-lublinie-istenieje-izba-wytrzezwien/,Prawda
1611,https://demagog.org.pl/wypowiedzi/czy-w-lublinie-powstala-strefa-platnego-parkowania/,Prawda
1612,https://demagog.org.pl/wypowiedzi/ile-wnioskow-o-pomoc-mieszkaniowa-ma-poznan/,Nieweryfikowalne
1613,https://demagog.org.pl/wypowiedzi/jak-duzo-osob-w-krakowie-pracuje-w-branzy-turystycznej/,Prawda
1614,https://demagog.org.pl/wypowiedzi/jak-zmienila-sie-liczba-lokali-socjalnych-w-poznaniu/,Prawda
1615,https://demagog.org.pl/wypowiedzi/jaka-jest-obsluga-dlugu-miasta-w-krakowie/,Prawda
1616,https://demagog.org.pl/wypowiedzi/ile-osob-oczekuje-na-mieszkania-w-poznaniu/,Nieweryfikowalne
1617,https://demagog.org.pl/wypowiedzi/jaki-jest-budzet-na-sport-w-krakowie/,Prawda
1618,https://demagog.org.pl/wypowiedzi/jaka-jest-polityka-mieszkaniowa-poznania/,Fałsz
1619,https://demagog.org.pl/wypowiedzi/ile-osob-pracuje-w-krakowie-w-branzy-outsourcingu/,Fałsz
1620,https://demagog.org.pl/wypowiedzi/jaki-jest-wskaznik-dochodu-na-mieszkanca-poznania/,Fałsz
1621,https://demagog.org.pl/wypowiedzi/czy-krakow-jest-najbardziej-inwestycyjnym-miastem/,Prawda
1622,https://demagog.org.pl/wypowiedzi/jak-wyglada-buspas-w-poznaniu/,Fałsz
1623,https://demagog.org.pl/wypowiedzi/jacek-jaskowiak-o-wplywach-z-podatku-pit/,Prawda
1624,https://demagog.org.pl/wypowiedzi/jacek-jaskowiak-o-saldzie-migracji-w-poznaniu/,Manipulacja
1625,https://demagog.org.pl/wypowiedzi/jacek-jaskowiak-o-tramwajach-niskopodlogowych-w-poznaniu/,Nieweryfikowalne
1626,https://demagog.org.pl/wypowiedzi/jaki-jest-sredni-wiek-poznaniakow/,Fałsz
1627,https://demagog.org.pl/wypowiedzi/jacek-jaskowiak-o-remontach-poznanskich-torowisk/,Manipulacja
1628,https://demagog.org.pl/wypowiedzi/ile-torow-wyszlifowano-w-krakowie/,Nieweryfikowalne
1629,https://demagog.org.pl/wypowiedzi/ile-mieszkan-komunalych-powstaje-w-poznaniu/,Fałsz
1630,https://demagog.org.pl/wypowiedzi/jacek-jaskowiak-o-rowerach-miejskich-w-poznaniu/,Fałsz
1631,https://demagog.org.pl/wypowiedzi/czy-w-krakowskich-szkolach-jest-monitoring/,Nieweryfikowalne
1632,https://demagog.org.pl/wypowiedzi/jak-wyglada-sytuacja-mieszkaniowa-poznania/,Prawda
1633,https://demagog.org.pl/wypowiedzi/ilu-jest-katolikow-w-poznaniu/,Prawda
1634,https://demagog.org.pl/wypowiedzi/ile-nowych-mieszkan-powstalo-w-poznaniu/,Fałsz
1635,https://demagog.org.pl/wypowiedzi/czy-poznan-ma-kobiete-wieceprezydent/,Prawda
1636,https://demagog.org.pl/wypowiedzi/ile-mieszkan-komunalnych-ma-poznan/,Nieweryfikowalne
1637,https://demagog.org.pl/wypowiedzi/ile-osob-ginie-w-wypadkach-samochodowych-we-wroclawiu/,Fałsz
1638,https://demagog.org.pl/wypowiedzi/czy-wroclawianie-placa-za-mieszkania-komunalne/,Prawda
1639,https://demagog.org.pl/wypowiedzi/ile-samochodow-jest-we-wroclawiu/,Prawda
1640,https://demagog.org.pl/wypowiedzi/ile-kamienic-podlaczono-do-sieci-cieplowniczej/,Prawda
1641,https://demagog.org.pl/wypowiedzi/jak-zatrudnieni-sa-radni-wroclawia/,Fałsz
1642,https://demagog.org.pl/wypowiedzi/jak-wyglada-reforma-oswiaty-we-wroclawiu/,Fałsz
1643,https://demagog.org.pl/wypowiedzi/na-jakim-sporcie-skupia-sie-wroclaw/,Prawda
1644,https://demagog.org.pl/wypowiedzi/z-jakia-predkoscia-poruszaja-sie-samochody-we-wroclawiu/,Manipulacja
1645,https://demagog.org.pl/wypowiedzi/jaki-dlug-ma-wroclaw/,Fałsz
1646,https://demagog.org.pl/wypowiedzi/jakie-kary-za-niewykonanie-wyroku-sadu-ponosi-miasto/,Nieweryfikowalne
1647,https://demagog.org.pl/wypowiedzi/ile-wynosi-obsluga-dlugu-wroclawia/,Fałsz
1648,https://demagog.org.pl/wypowiedzi/w-jakich-niemieckich-miastach-jest-metro/,Prawda
1649,https://demagog.org.pl/wypowiedzi/ile-gazu-odzyskiwane-jest-ze-skladowiska-w-szadolkach/,Fałsz
1650,https://demagog.org.pl/wypowiedzi/ile-boisk-do-uzytku-oddal-adamowicz/,Prawda
1651,https://demagog.org.pl/wypowiedzi/kogo-poparcie-zyskal-adamowicz/,Prawda
1652,https://demagog.org.pl/wypowiedzi/jak-finansowany-jest-gdanski-transport-publiczny/,Fałsz
1653,https://demagog.org.pl/wypowiedzi/ile-jest-malych-przedsiebiorstw-w-gdansku/,Prawda
1654,https://demagog.org.pl/wypowiedzi/czy-w-ramach-kampani-odwiedzono-wszystkie-dzielnice-gdanska/,Prawda
1655,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-wszystkie-tramwaje-sa-niskopodlogowe/,Prawda
1656,https://demagog.org.pl/wypowiedzi/jaki-budzet-ma-stolica/,Fałsz
1657,https://demagog.org.pl/wypowiedzi/jaki-budzet-ma-stolica/,Fałsz
1658,https://demagog.org.pl/wypowiedzi/czy-pawel-adamowicz-zostal-wyrzucony-z-partii/,Manipulacja
1659,https://demagog.org.pl/wypowiedzi/gdzie-wydaje-sie-najmniej-na-sport/,Prawda
1660,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-powstanie-nowa-os-komunikacyjna/,Manipulacja
1661,https://demagog.org.pl/wypowiedzi/ile-osob-wzielo-udzial-w-marszu-przeciwko-przyjmowaniu-imigrantow/,Prawda
1662,https://demagog.org.pl/wypowiedzi/czy-zostanie-otwarte-targowisko-na-chojnach/,Manipulacja
1663,https://demagog.org.pl/wypowiedzi/kto-jest-odpowiedzialny-za-oswietlenie-lodzi/,Fałsz
1664,https://demagog.org.pl/wypowiedzi/czy-prezydenci-miast-decyduja-o-wycince-drzew/,Manipulacja
1665,https://demagog.org.pl/wypowiedzi/ile-inwestycji-ma-lodz/,Fałsz
1666,https://demagog.org.pl/wypowiedzi/jaki-jest-budzet-lodzi/,Prawda
1667,https://demagog.org.pl/wypowiedzi/ile-zarabia-prezes-w-lodzkim-zakladzie-wodociagow-i-kanalizacji/,Fałsz
1668,https://demagog.org.pl/wypowiedzi/czy-lodz-jest-miastem-z-najwiekszym-zadluzeniem/,Fałsz
1669,https://demagog.org.pl/wypowiedzi/jakie-straty-przynosi-lodzkie-lotnisko/,Manipulacja
1670,https://demagog.org.pl/wypowiedzi/na-czym-polega-oplata-adiacencka/,Fałsz
1671,https://demagog.org.pl/wypowiedzi/ile-warta-jest-dzialka-przy-szpitalu-uniwersyteckim/,Prawda
1672,https://demagog.org.pl/wypowiedzi/czy-krakow-nalezy-do-zwiazku-miast-uzdrowisk/,Prawda
1673,https://demagog.org.pl/wypowiedzi/czy-centrum-krakowa-sie-wyludnia/,Prawda
1674,https://demagog.org.pl/wypowiedzi/ilu-jest-burmistrzow-z-psl/,Prawda
1675,https://demagog.org.pl/wypowiedzi/jakie-sa-plany-krakowa/,Prawda
1676,https://demagog.org.pl/wypowiedzi/jakie-sa-plany-zagospodarowania-przestrzennego-krakowa/,Nieweryfikowalne
1677,https://demagog.org.pl/wypowiedzi/ilu-turystow-jest-w-krakowie-2/,Prawda
1678,https://demagog.org.pl/wypowiedzi/ile-bedzie-kosztowac-przebudowa-szpitala-uniwersyteckiego/,Fałsz
1679,https://demagog.org.pl/wypowiedzi/jak-zwiekszyla-sie-liczba-kursow-w-aglomeracji/,Nieweryfikowalne
1680,https://demagog.org.pl/wypowiedzi/ile-osob-dziennie-odwiedza-wroclaw/,Nieweryfikowalne
1681,https://demagog.org.pl/wypowiedzi/ile-kosztuje-odpompowywanie-wody-w-narodowym-forum-muzyki/,Manipulacja
1682,https://demagog.org.pl/wypowiedzi/co-stanowi-najwieksze-zanieczyszczenie-we-wroclawiu/,Prawda
1683,https://demagog.org.pl/wypowiedzi/jakie-akcje-posiada-adamowicz/,Fałsz
1684,https://demagog.org.pl/wypowiedzi/ile-miejsc-przedszkolnych-jest-we-wroclawiu/,Fałsz
1685,https://demagog.org.pl/wypowiedzi/czy-reforma-smieciowa-jest-nieskuteczna/,Manipulacja
1686,https://demagog.org.pl/wypowiedzi/ile-osob-niepelnosprawych-jest-we-wroclawiu/,Nieweryfikowalne
1687,https://demagog.org.pl/wypowiedzi/na-co-wydawany-jest-budzet-gdanska/,Fałsz
1688,https://demagog.org.pl/wypowiedzi/ile-mieszkan-komunalnych-jest-we-wroclawiu/,Prawda
1689,https://demagog.org.pl/wypowiedzi/ile-terenow-zielonych-ma-wroclaw/,Prawda
1690,https://demagog.org.pl/wypowiedzi/za-co-deweloper-forum-dostal-kare/,Prawda
1691,https://demagog.org.pl/wypowiedzi/gdzie-trafiaja-podatki-cit-i-pit/,Prawda
1692,https://demagog.org.pl/wypowiedzi/czy-wroclaw-wydaje-mniej-na-walke-ze-smogiem-niz-krakow/,Manipulacja
1693,https://demagog.org.pl/wypowiedzi/jaki-ustoj-panowal-w-wolnym-miescie-gdansk/,Manipulacja
1694,https://demagog.org.pl/wypowiedzi/ilu-radnych-ma-nowy-jork/,Prawda
1695,https://demagog.org.pl/wypowiedzi/kto-ustala-plany-zagospodarowania-przestrzennego/,Prawda
1696,https://demagog.org.pl/wypowiedzi/ilu-radnych-jest-w-stanach-zjednoczonych/,Fałsz
1697,https://demagog.org.pl/wypowiedzi/co-wiemy-na-temat-zintegrowanego-biletu-trojmiejskiej-komunikacji-miejskiej/,Prawda
1698,https://demagog.org.pl/wypowiedzi/na-ilu-sesjach-byla-katarzyna-obara-kowalska/,Prawda
1699,https://demagog.org.pl/wypowiedzi/jak-zmienila-sie-liczba-podrozujacych/,Nieweryfikowalne
1700,https://demagog.org.pl/wypowiedzi/ktore-mosty-w-warszawie-zbudowano-za-czasow-prl-owskich/,Prawda
1701,https://demagog.org.pl/wypowiedzi/czy-warszawa-jest-najbardziej-zadluzona-gmina/,Prawda
1702,https://demagog.org.pl/wypowiedzi/czy-stolica-ma-16mld-budzetu/,Fałsz
1703,https://demagog.org.pl/wypowiedzi/ile-wynosi-budzet-warszawy/,Prawda
1704,https://demagog.org.pl/wypowiedzi/ile-wynosi-deficyt-w-warszawie/,Fałsz
1705,https://demagog.org.pl/wypowiedzi/ile-kilometrow-przejezdzaja-autobusy-w-warszawie/,Fałsz
1706,https://demagog.org.pl/wypowiedzi/ile-ropy-spalaja-autobusy-w-warszawie/,Nieweryfikowalne
1707,https://demagog.org.pl/wypowiedzi/gdzie-realizowany-jest-dyzur-ginekologow-24-h/,Manipulacja
1708,https://demagog.org.pl/wypowiedzi/czy-warszawa-wspiera-schroniska-dla-zwierzat/,Prawda
1709,https://demagog.org.pl/wypowiedzi/jakie-tramwaje-zakupila-lodz/,Prawda
1710,https://demagog.org.pl/wypowiedzi/kto-sprywatyzowal-elektrocieplownie-w-lodzi/,Prawda
1711,https://demagog.org.pl/wypowiedzi/jakie-miasto-w-polsce-jest-trzecie-pod-wzgledem-zadluzenia/,Fałsz
1712,https://demagog.org.pl/wypowiedzi/czy-wiekszosc-podatku-dochodowego-trafia-do-samorzadow/,Manipulacja
1713,https://demagog.org.pl/wypowiedzi/co-jest-przyczyna-najwiekszych-zanieczyszczen-w-lodzi/,Nieweryfikowalne
1714,https://demagog.org.pl/wypowiedzi/kto-wprowadzil-pod-obrady-rady-miejskiej-uchwale-o-dzialaniach-antydyskryminacyjnych/,Prawda
1715,https://demagog.org.pl/wypowiedzi/ile-wynosi-dlug-na-jednego-mieszkanca-lodzi/,Manipulacja
1716,https://demagog.org.pl/wypowiedzi/jaki-wskaznik-zagospodarowania-przestrzennego-ma-poznan/,Manipulacja
1717,https://demagog.org.pl/wypowiedzi/jakie-miasto-w-polsce-jest-trzecie-pod-wzgledem-zadluzenia/,Fałsz
1718,https://demagog.org.pl/wypowiedzi/czy-wiekszosc-podatku-dochodowego-trafia-do-samorzadow/,Manipulacja
1719,https://demagog.org.pl/wypowiedzi/co-jest-przyczyna-najwiekszych-zanieczyszczen-w-lodzi/,Nieweryfikowalne
1720,https://demagog.org.pl/wypowiedzi/kto-wprowadzil-pod-obrady-rady-miejskiej-uchwale-o-dzialaniach-antydyskryminacyjnych/,Prawda
1721,https://demagog.org.pl/wypowiedzi/czy-w-krakowie-powstala-nowa-linia-tramwajowa/,Prawda
1722,https://demagog.org.pl/wypowiedzi/ile-osob-zatrudnia-urzad-miasta-krakow/,Nieweryfikowalne
1723,https://demagog.org.pl/wypowiedzi/czy-krakow-jest-zielonym-miastam/,Fałsz
1724,https://demagog.org.pl/wypowiedzi/czy-krakow-jest-przygotowany-na-zimowe-igrzyska-olimpijskie/,Fałsz
1725,https://demagog.org.pl/wypowiedzi/jak-wyglada-jakosc-zycia-w-krakowie/,Prawda
1726,https://demagog.org.pl/wypowiedzi/jak-wzrosla-liczba-zarejestrowanych-samochodow/,Prawda
1727,https://demagog.org.pl/wypowiedzi/ile-glosow-zebral-konrad-berkowicz/,Prawda
1728,https://demagog.org.pl/wypowiedzi/ile-osob-w-stolicy-czeka-na-mieszkania/,Manipulacja
1729,https://demagog.org.pl/wypowiedzi/ile-mostow-przez-wisle-obiecalo-po/,Prawda
1730,https://demagog.org.pl/wypowiedzi/ilu-warszawiakow-czeka-na-mieszkania/,Manipulacja
1731,https://demagog.org.pl/wypowiedzi/ile-bedzie-emerytow-w-2020roku/,Fałsz
1732,https://demagog.org.pl/wypowiedzi/ile-dzieci-przebywa-w-domach-dziecka-w-warszawie/,Prawda
1733,https://demagog.org.pl/wypowiedzi/ile-rodzin-czeka-na-mieszkania-w-warszawie/,Manipulacja
1734,https://demagog.org.pl/wypowiedzi/ile-janosikowego-placi-warszawa/,Manipulacja
1735,https://demagog.org.pl/wypowiedzi/ile-wynosza-diety-wroclawskich-radnych/,Fałsz
1736,https://demagog.org.pl/wypowiedzi/czy-kobiety-angazuja-sie-w-polityke-wroclawia/,Fałsz
1737,https://demagog.org.pl/wypowiedzi/czy-kww-wroclaw-dla-wszystkich-wystawil-5-kobiecych-jedynek/,Prawda
1738,https://demagog.org.pl/wypowiedzi/jakie-naklady-na-komnikacje-miejska-ma-wroclaw/,Prawda
1739,https://demagog.org.pl/wypowiedzi/jak-zostal-wykorzystany-budzet-na-budowe-stadionu-we-wroclawiu/,Fałsz
1740,https://demagog.org.pl/wypowiedzi/czy-we-wroclawiu-sa-darmowe-bilety-komunikacyjne/,Prawda
1741,https://demagog.org.pl/wypowiedzi/ile-jest-miejsc-we-wroclawskich-zlobkach/,Prawda
1742,https://demagog.org.pl/wypowiedzi/ile-klubow-seniora-jest-we-wroclawiu/,Prawda
1743,https://demagog.org.pl/wypowiedzi/jak-bardzo-zakorkowana-jest-lodz/,Fałsz
1744,https://demagog.org.pl/wypowiedzi/ile-kosztuje-rewitalizacja-w-lodzi/,Manipulacja
1745,https://demagog.org.pl/wypowiedzi/czy-w-lodzi-powstanie-stacja-przeladunkowa-odpadow/,Prawda
1746,https://demagog.org.pl/wypowiedzi/czy-ulica-konstytucyjna-zostanie-przedluzona/,Manipulacja
1747,https://demagog.org.pl/wypowiedzi/jakie-zadluzenie-ma-lodz/,Fałsz
1748,https://demagog.org.pl/wypowiedzi/czy-w-lodzi-jest-pierwszy-w-polsce-program-bezplatnych-obiadow/,Prawda
1749,https://demagog.org.pl/wypowiedzi/czy-szef-cba-jest-teraz-prezesem-w-lodzkiej-spolce-infrastrukturalnej/,Manipulacja
1750,https://demagog.org.pl/wypowiedzi/ile-mieszkan-powstalo-w-lodzi-w-2017roku/,Fałsz
1751,https://demagog.org.pl/wypowiedzi/czy-szkolnictwo-w-gdansku-jest-wystarczajaco-wspierane/,Prawda
1752,https://demagog.org.pl/wypowiedzi/czy-w-trojmiescie-ubywa-mieszkancow/,Prawda
1753,https://demagog.org.pl/wypowiedzi/ile-oszczednosci-z-uslug-telekomunikacyjnych-ma-gdansk/,Fałsz
1754,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-jest-najczystsze-powietrze/,Fałsz
1755,https://demagog.org.pl/wypowiedzi/kto-jest-partnerem-na-polnocnym-cyplu-wyspy-spichrzow/,Prawda
1756,https://demagog.org.pl/wypowiedzi/czy-gdansk-jest-przyjazny-przedsiebiorcom/,Fałsz
1757,https://demagog.org.pl/wypowiedzi/ile-procent-ludnosci-gdanska-stanowia-seniorzy/,Fałsz
1758,https://demagog.org.pl/wypowiedzi/ile-kobiet-w-gdansku-jest-bezrobotnych/,Nieweryfikowalne
1759,https://demagog.org.pl/wypowiedzi/jak-oceniany-jest-prezydent-gdanska/,Prawda
1760,https://demagog.org.pl/wypowiedzi/czy-religia-jest-obowiazkowa-w-szkolach/,Prawda
1761,https://demagog.org.pl/wypowiedzi/jak-wzrosla-pensja-w-gospodarce-narodowej/,Fałsz
1762,https://demagog.org.pl/wypowiedzi/ile-warszawa-wydaje-na-edukacje-2/,Prawda
1763,https://demagog.org.pl/wypowiedzi/jak-powinny-wygladac-posilki-w-szpitalu/,Manipulacja
1764,https://demagog.org.pl/wypowiedzi/jak-wyglada-zywienie-w-szpitalach/,Prawda
1765,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-na-inwestycje-wydal-krakow/,Prawda
1766,https://demagog.org.pl/wypowiedzi/ile-nowych-autobusow-jest-w-krakowie/,Fałsz
1767,https://demagog.org.pl/wypowiedzi/jakie-sa-wydatki-na-oswiate-w-krakowie/,Fałsz
1768,https://demagog.org.pl/wypowiedzi/ile-bedzie-kosztowac-budowa-trasy-lagiewnickiej/,Nieweryfikowalne
1769,https://demagog.org.pl/wypowiedzi/ile-bedzie-kosztowac-pomnik-armii-krajowej-pod-wawelem/,Prawda
1770,https://demagog.org.pl/wypowiedzi/ile-terenow-zielonych-jest-w-krakowie/,Manipulacja
1771,https://demagog.org.pl/wypowiedzi/czy-krakow-korzysta-z-programu-rozwoju-gminnej-i-powiatowej-infrastruktury-drogowej/,Prawda
1772,https://demagog.org.pl/wypowiedzi/ile-kosztowala-reforma-edukacji-w-gdansku/,Fałsz
1773,https://demagog.org.pl/wypowiedzi/czy-gdansk-jest-jednym-z-najbardziej-atrakcyjnych-miejsc-do-odwiedzenia-na-swiecie/,Manipulacja
1774,https://demagog.org.pl/wypowiedzi/jaka-byla-frekwencja-w-gdansku/,Fałsz
1775,https://demagog.org.pl/wypowiedzi/kto-krytykowal-forum-gdansk/,Prawda
1776,https://demagog.org.pl/wypowiedzi/jaki-zmienil-sie-udzial-komunikacji-zbiorowej/,Prawda
1777,https://demagog.org.pl/wypowiedzi/ile-spolek-posiada-gdansk/,Fałsz
1778,https://demagog.org.pl/wypowiedzi/jaki-jest-budzet-gdanska/,Prawda
1779,https://demagog.org.pl/wypowiedzi/przez-ile-osob-musi-byc-poparty-projekt-ustawy/,Prawda
1780,https://demagog.org.pl/wypowiedzi/czy-w-gdansku-jest-najwyzszy-poziom-zachorowalnosci-na-nowotwory/,Fałsz
1781,https://demagog.org.pl/wypowiedzi/jaki-jest-najlepszy-region-pod-wzgledem-zatrudniania/,Fałsz
1782,https://demagog.org.pl/wypowiedzi/jaka-jest-frekwencja-wyborow-samorzadowych/,Fałsz
1783,https://demagog.org.pl/wypowiedzi/jakie-miasto-w-polsce-jest-najbardziej-zadluzone/,Fałsz
1784,https://demagog.org.pl/wypowiedzi/jaka-jest-srednia-liczba-widzow-na-stadionie-we-wroclawiu/,Fałsz
1785,https://demagog.org.pl/wypowiedzi/jak-zmienilo-sie-bezrobocie-we-wroclawiu/,Fałsz
1786,https://demagog.org.pl/wypowiedzi/jaki-jest-budzet-wroclawia/,Fałsz
1787,https://demagog.org.pl/wypowiedzi/ilu-mieszkancow-lodzi-chce-sie-wyprowadzic/,Prawda
1788,https://demagog.org.pl/wypowiedzi/ile-glosow-zdobyl-ruch-my-poznaniacy/,Prawda
1789,https://demagog.org.pl/wypowiedzi/ile-piecow-w-lodzi-jest-do-wymiany/,Fałsz
1790,https://demagog.org.pl/wypowiedzi/czy-kandydaci-na-prezydenta-lodzi-przedstawili-swoje-programy/,Fałsz
1791,https://demagog.org.pl/wypowiedzi/ile-sor-ow-jest-w-lodzi/,Prawda
1792,https://demagog.org.pl/wypowiedzi/jaki-bedzie-koszt-przebudowy-drog-w-lodzi/,Prawda
1793,https://demagog.org.pl/wypowiedzi/czy-zostaly-podjete-kroki-rozwijajace-poczte-polska/,Prawda
1794,https://demagog.org.pl/wypowiedzi/jak-wyglada-rozbudowa-drog-w-lodzi/,Prawda
1795,https://demagog.org.pl/wypowiedzi/czy-nastapi-budowa-tunelu-w-lodzi/,Manipulacja
1796,https://demagog.org.pl/wypowiedzi/ile-rowerow-dla-niepelnosprawnych-jest-w-systemie-veturilo/,Fałsz
1797,https://demagog.org.pl/wypowiedzi/ile-kilometrow-metra-ma-warszawa/,Fałsz
1798,https://demagog.org.pl/wypowiedzi/czy-sa-ograniczenia-odnosnie-halasu-na-lotnisku/,Prawda
1799,https://demagog.org.pl/wypowiedzi/ile-rodzin-skorzystalo-z-in-vitro/,Prawda
1800,https://demagog.org.pl/wypowiedzi/czy-program-in-vitro-dojdzie-do-skutku/,Prawda
1801,https://demagog.org.pl/wypowiedzi/jak-zmienia-sie-deficyt-panstwa/,Manipulacja
1802,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-przeznaczono-na-masywna-susze/,Prawda
1803,https://demagog.org.pl/wypowiedzi/michal-szczerba-o-dystrybucji-srodkow-unijnych-przez-samorzady/,Prawda
1804,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-nieudzieleniu-mu-absolutorium-przez-rade-miasta-opola/,Prawda
1805,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-zrealizowanych-przez-niego-inwestycjach/,Prawda
1806,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-pozyskanych-przez-niego-dotacjach-unijnych/,Prawda
1807,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-realizacji-budzetu-opola/,Prawda
1808,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-zadluzeniu-opola/,Nieweryfikowalne
1809,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-poziomie-bezrobocia-w-opolu/,Prawda
1810,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-nagrodzie-lider-miasta-przyszlosci/,Prawda
1811,https://demagog.org.pl/wypowiedzi/kaja-godek-o-ochronie-zycia-w-programie-pis/,Prawda
1812,https://demagog.org.pl/wypowiedzi/rafal-trzaskowski-o-postawie-politykow-po-wobec-mechanizmu-relokacji/,Fałsz
1813,https://demagog.org.pl/analizy_i_raporty/wybory-2018-prekampania-wyborcza/,Analiza
1814,https://demagog.org.pl/wypowiedzi/leszek-miller-w-wypowiedzi-dotyczacej-ustawy-o-sadzie-najwyzszym/,Prawda
1815,https://demagog.org.pl/wypowiedzi/piotr-zgorzelski-o-amber-gold-i-getback/,Prawda
1816,https://demagog.org.pl/wypowiedzi/jak-duzy-jest-wzrost-gospodarczy-polski/,Prawda
1817,https://demagog.org.pl/wypowiedzi/ilu-turystow-jest-w-krakowie/,Prawda
1818,https://demagog.org.pl/wypowiedzi/ile-antysemickich-incydentow-bylo-w-polsce/,Manipulacja
1819,https://demagog.org.pl/wypowiedzi/czy-poslowie-kukiz15-sa-najlepiej-wyksztalceni/,Fałsz
1820,https://demagog.org.pl/wypowiedzi/czy-kibole-sa-tolerowani-w-polsce/,Fałsz
1821,https://demagog.org.pl/wypowiedzi/jak-naprawic-system-abonamentu-radiowo-telewizyjnego/,Manipulacja
1822,https://demagog.org.pl/wypowiedzi/czy-abonament-radiowo-telewizyjny-jest-wydajnym-systemem/,Manipulacja
1823,https://demagog.org.pl/wypowiedzi/jacek-sasin-o-funduszu-spojnosci/,Prawda
1824,https://demagog.org.pl/wypowiedzi/bronislaw-komorowski-o-wymiarze-sprawiedliwosci/,Manipulacja
1825,https://demagog.org.pl/wypowiedzi/co-znajduje-sie-w-programie-nowoczesnej/,Fałsz
1826,https://demagog.org.pl/wypowiedzi/jakie-jest-bezrobocie-w-gdansku/,Fałsz
1827,https://demagog.org.pl/wypowiedzi/stanislaw-zmijan-o-lotnisku-w-modlinie/,Fałsz
1828,https://demagog.org.pl/wypowiedzi/janusz-lewandowski-o-wyborach-na-przewodniczacego-pe/,Prawda
1829,https://demagog.org.pl/wypowiedzi/jakie-poparcie-ma-robert-biedron-w-slupsku/,Manipulacja
1830,https://demagog.org.pl/wypowiedzi/andrzej-zybertowicz-o-legitymizacji-konstytucji-rp/,Prawda
1831,https://demagog.org.pl/wypowiedzi/adam-andruszkiewicz-o-bezrobociu-za-rzadow-donalda-tuska/,Prawda
1832,https://demagog.org.pl/wypowiedzi/katarzyna-lubnauer-o-swiadczeniach-dla-opiekunow-osob-niepelnosprawnych/,Prawda
1833,https://demagog.org.pl/wypowiedzi/funkcjonowanie-systemu-podatkowego-w-polsce/,Manipulacja
1834,https://demagog.org.pl/wypowiedzi/katarzyna-lubnauer-o-najnowszych-sondazach/,Prawda
